date,kospi,fx,cds,spread,kospi_6m_avg,kospi_gap_pct,fx_6m_avg,fx_gap_pct
2023-01-04,2256.00,1271.70,53,144.6,2367.81,-4.72,1345.41,-5.48
2023-01-05,2265.00,1269.40,53,141.6,2367.81,-4.34,1345.41,-5.65
2023-01-06,2290.00,1268.60,52,138.1,2367.81,-3.29,1345.41,-5.71
2023-01-09,2350.00,1243.50,49,135.3,2367.81,-0.75,1345.41,-7.57
2023-01-11,2351.00,1244.70,46,133.1,2367.81,-0.71,1345.41,-7.49
2023-01-12,2365.00,1245.80,45,126.4,2367.81,-0.12,1345.41,-7.40
2023-01-13,2386.00,1241.30,45,125.1,2367.81,0.77,1345.41,-7.74
2023-01-16,2400.00,1235.30,43,120.7,2367.81,1.36,1345.41,-8.18
2023-01-17,2379.00,1238.70,43,119.3,2367.81,0.47,1345.41,-7.93
2023-01-18,2368.00,1237.40,42,117.0,2367.81,0.01,1345.41,-8.03
2023-01-19,2380.00,1232.10,42,119.4,2367.81,0.51,1345.41,-8.42
2023-01-20,2395.00,1235.50,42,112.3,2367.81,1.15,1345.41,-8.17
2023-01-25,2429.00,1231.70,40,111.5,2367.81,2.58,1345.41,-8.45
2023-01-26,2469.00,1230.70,40,108.8,2367.81,4.27,1345.41,-8.53
2023-01-27,2484.00,1231.30,40,106.0,2367.81,4.91,1345.41,-8.48
2023-01-30,2450.00,1227.40,39,103.9,2367.81,3.47,1345.41,-8.77
2023-01-31,2425.00,1231.90,41,101.9,2367.81,2.42,1345.41,-8.44
2023-02-01,2450.00,1231.30,41,100.5,2368.26,3.45,1335.52,-7.80
2023-02-02,2469.00,1220.30,40,99.4,2368.26,4.25,1335.52,-8.63
2023-02-03,2480.00,1229.40,38,97.1,2368.26,4.72,1335.52,-7.95
2023-02-06,2438.00,1252.80,40,95.4,2368.26,2.94,1335.52,-6.19
2023-02-07,2452.00,1255.30,41,92.9,2368.26,3.54,1335.52,-6.01
2023-02-08,2484.00,1260.10,42,90.9,2368.26,4.89,1335.52,-5.65
2023-02-09,2482.00,1260.40,42,85.3,2368.26,4.80,1335.52,-5.62
2023-02-10,2470.00,1265.20,41,83.3,2368.26,4.30,1335.52,-5.27
2023-02-13,2453.00,1277.30,42,80.0,2368.26,3.58,1335.52,-4.36
2023-02-14,2466.00,1269.40,42,77.8,2368.26,4.13,1335.52,-4.95
2023-02-15,2428.00,1282.20,41,75.3,2368.26,2.52,1335.52,-3.99
2023-02-16,2475.00,1284.80,41,73.5,2368.26,4.51,1335.52,-3.80
2023-02-17,2451.00,1299.50,41,70.6,2368.26,3.49,1335.52,-2.70
2023-02-20,2455.00,1294.50,43,69.2,2368.26,3.66,1335.52,-3.07
2023-02-21,2459.00,1295.90,43,70.1,2368.26,3.83,1335.52,-2.97
2023-02-22,2418.00,1304.90,46,69.7,2368.26,2.10,1335.52,-2.29
2023-02-23,2439.00,1297.10,46,71.2,2368.26,2.99,1335.52,-2.88
2023-02-24,2424.00,1304.80,44,70.0,2368.26,2.35,1335.52,-2.30
2023-02-27,2403.00,1323.00,45,68.3,2368.26,1.47,1335.52,-0.94
2023-02-28,2413.00,1322.60,45,68.7,2368.26,1.89,1335.52,-0.97
2023-03-02,2428.00,1315.60,44,68.0,2362.87,2.76,1327.86,-0.92
2023-03-03,2432.00,1301.60,44,68.0,2362.87,2.93,1327.86,-1.98
2023-03-06,2463.00,1296.90,41,68.4,2362.87,4.24,1327.86,-2.33
2023-03-07,2463.00,1299.40,41,68.4,2362.87,4.24,1327.86,-2.14
2023-03-08,2432.00,1321.40,42,67.9,2362.87,2.93,1327.86,-0.49
2023-03-09,2419.00,1322.20,42,68.2,2362.87,2.38,1327.86,-0.43
2023-03-10,2395.00,1324.20,42,69.3,2362.87,1.36,1327.86,-0.28
2023-03-13,2411.00,1301.80,43,71.4,2362.87,2.04,1327.86,-1.96
2023-03-14,2349.00,1311.10,44,70.2,2362.87,-0.59,1327.86,-1.26
2023-03-15,2380.00,1303.70,43,69.6,2362.87,0.72,1327.86,-1.82
2023-03-17,2396.00,1302.20,42,69.5,2362.87,1.40,1327.86,-1.93
2023-03-21,2388.00,1311.20,44,72.2,2362.87,1.06,1327.86,-1.25
2023-03-22,2417.00,1307.70,44,73.0,2362.87,2.29,1327.86,-1.52
2023-03-23,2424.00,1278.30,43,76.4,2362.87,2.59,1327.86,-3.73
2023-03-24,2415.00,1294.30,44,76.8,2362.87,2.21,1327.86,-2.53
2023-03-27,2409.00,1301.50,44,76.9,2362.87,1.95,1327.86,-1.98
2023-03-28,2435.00,1298.80,44,77.9,2362.87,3.05,1327.86,-2.19
2023-03-29,2444.00,1302.70,44,77.8,2362.87,3.43,1327.86,-1.89
2023-03-30,2453.00,1299.00,44,79.5,2362.87,3.81,1327.86,-2.17
2023-03-31,2477.00,1301.90,45,80.4,2362.87,4.83,1327.86,-1.95
2023-04-03,2472.00,1316.50,44,79.7,2376.30,4.03,1314.23,0.17
2023-04-04,2481.00,1315.80,44,80.2,2376.30,4.41,1314.23,0.12
2023-04-05,2495.00,1310.50,45,80.8,2376.30,5.00,1314.23,-0.28
2023-04-06,2459.00,1319.10,45,81.1,2376.30,3.48,1314.23,0.37
2023-04-07,2490.00,1316.70,45,80.9,2376.30,4.78,1314.23,0.19
2023-04-10,2512.00,1319.70,46,81.2,2376.30,5.71,1314.23,0.42
2023-04-11,2548.00,1322.20,46,81.0,2376.30,7.23,1314.23,0.61
2023-04-12,2551.00,1325.70,45,80.9,2376.30,7.35,1314.23,0.87
2023-04-13,2562.00,1310.40,45,81.0,2376.30,7.81,1314.23,-0.29
2023-04-14,2571.00,1298.90,45,80.7,2376.30,8.19,1314.23,-1.17
2023-04-17,2576.00,1311.10,44,80.5,2376.30,8.40,1314.23,-0.24
2023-04-18,2571.00,1318.60,45,80.7,2376.30,8.19,1314.23,0.33
2023-04-19,2575.00,1325.70,45,80.9,2376.30,8.36,1314.23,0.87
2023-04-20,2563.00,1322.80,45,81.2,2376.30,7.86,1314.23,0.65
2023-04-21,2544.00,1328.20,46,81.6,2376.30,7.06,1314.23,1.06
2023-04-24,2524.00,1334.80,46,82.1,2376.30,6.22,1314.23,1.57
2023-04-25,2489.00,1332.20,46,81.1,2376.30,4.74,1314.23,1.37
2023-04-26,2485.00,1336.30,46,81.0,2376.30,4.57,1314.23,1.68
2023-04-27,2496.00,1338.00,47,80.6,2376.30,5.04,1314.23,1.81
2023-04-28,2502.00,1337.70,45,81.2,2376.30,5.29,1314.23,1.79
2023-05-02,2524.00,1342.10,44,80.5,2421.50,4.23,1299.85,3.25
2023-05-03,2501.00,1338.20,46,81.3,2421.50,3.28,1299.85,2.95
2023-05-04,2501.00,1322.80,46,82.0,2421.50,3.28,1299.85,1.77
2023-05-08,2513.00,1321.40,45,81.8,2421.50,3.78,1299.85,1.66
2023-05-09,2510.00,1323.90,46,81.3,2421.50,3.65,1299.85,1.85
2023-05-10,2497.00,1324.80,45,81.3,2421.50,3.12,1299.85,1.92
2023-05-12,2475.00,1334.50,44,81.0,2421.50,2.21,1299.85,2.67
2023-05-15,2479.00,1337.00,43,81.0,2421.50,2.37,1299.85,2.86
2023-05-16,2480.00,1338.60,43,81.4,2421.50,2.42,1299.85,2.98
2023-05-17,2495.00,1337.20,43,81.0,2421.50,3.04,1299.85,2.87
2023-05-18,2515.00,1334.20,43,80.7,2421.50,3.86,1299.85,2.64
2023-05-19,2538.00,1326.70,42,80.8,2421.50,4.81,1299.85,2.07
2023-05-22,2557.00,1318.10,42,80.6,2421.50,5.60,1299.85,1.40
2023-05-23,2568.00,1312.70,41,80.8,2421.50,6.05,1299.85,0.99
2023-05-24,2567.00,1317.40,42,80.5,2421.50,6.01,1299.85,1.35
2023-05-25,2555.00,1326.00,41,80.0,2421.50,5.51,1299.85,2.01
2023-05-26,2559.00,1324.50,41,80.4,2421.50,5.68,1299.85,1.90
2023-05-30,2586.00,1324.90,41,79.9,2421.50,6.79,1299.85,1.93
2023-05-31,2577.00,1327.20,40,80.3,2421.50,6.42,1299.85,2.10
2023-06-01,2569.00,1321.60,39,80.7,2438.42,5.36,1295.06,2.05
2023-06-02,2601.00,1305.70,39,80.8,2438.42,6.67,1295.06,0.82
2023-06-05,2615.00,1308.10,37,80.5,2438.42,7.24,1295.06,1.01
2023-06-07,2616.00,1303.80,37,80.2,2438.42,7.28,1295.06,0.67
2023-06-08,2611.00,1303.70,37,80.1,2438.42,7.08,1295.06,0.67
2023-06-09,2641.00,1291.50,37,80.3,2438.42,8.31,1295.06,-0.28
2023-06-12,2629.00,1288.30,36,80.9,2438.42,7.82,1295.06,-0.52
2023-06-13,2638.00,1271.40,36,81.3,2438.42,8.18,1295.06,-1.83
2023-06-14,2619.00,1278.50,36,81.1,2438.42,7.41,1295.06,-1.28
2023-06-15,2609.00,1280.50,36,81.1,2438.42,7.00,1295.06,-1.12
2023-06-16,2626.00,1271.90,35,81.0,2438.42,7.69,1295.06,-1.79
2023-06-19,2610.00,1282.00,35,80.7,2438.42,7.04,1295.06,-1.01
2023-06-20,2605.00,1280.30,35,81.3,2438.42,6.83,1295.06,-1.14
2023-06-21,2583.00,1292.00,34,80.7,2438.42,5.93,1295.06,-0.24
2023-06-22,2594.00,1294.90,33,80.8,2438.42,6.38,1295.06,-0.01
2023-06-23,2570.00,1304.20,33,81.0,2438.42,5.40,1295.06,0.71
2023-06-26,2582.00,1306.30,34,80.7,2438.42,5.89,1295.06,0.87
2023-06-27,2581.00,1300.30,34,81.0,2438.42,5.85,1295.06,0.40
2023-06-28,2564.00,1307.30,34,80.8,2438.42,5.15,1295.06,0.95
2023-06-29,2550.00,1317.60,33,80.7,2438.42,4.58,1295.06,1.74
2023-06-30,2564.00,1317.70,33,81.1,2438.42,5.15,1295.06,1.75
2023-07-03,2602.00,1308.00,32,80.8,2482.07,4.83,1295.69,0.95
2023-07-04,2593.00,1301.40,32,81.0,2482.07,4.47,1295.69,0.44
2023-07-05,2579.00,1298.60,32,80.7,2482.07,3.91,1295.69,0.22
2023-07-06,2556.00,1300.90,32,79.9,2482.07,2.98,1295.69,0.40
2023-07-07,2527.00,1305.00,34,79.9,2482.07,1.81,1295.69,0.72
2023-07-10,2521.00,1306.50,34,79.9,2482.07,1.57,1295.69,0.83
2023-07-11,2562.00,1293.70,34,79.9,2482.07,3.22,1295.69,-0.15
2023-07-12,2575.00,1288.70,33,80.8,2482.07,3.74,1295.69,-0.54
2023-07-13,2591.00,1274.00,32,80.6,2482.07,4.39,1295.69,-1.67
2023-07-14,2628.00,1265.80,32,80.6,2482.07,5.88,1295.69,-2.31
2023-07-17,2619.00,1266.60,32,80.3,2482.07,5.52,1295.69,-2.25
2023-07-18,2608.00,1260.40,31,80.2,2482.07,5.07,1295.69,-2.72
2023-07-19,2608.00,1265.60,31,79.8,2482.07,5.07,1295.69,-2.32
2023-07-20,2600.00,1269.90,31,79.8,2482.07,4.75,1295.69,-1.99
2023-07-21,2610.00,1283.40,31,79.7,2482.07,5.15,1295.69,-0.95
2023-07-24,2629.00,1279.90,30,79.3,2482.07,5.92,1295.69,-1.22
2023-07-26,2592.00,1274.50,29,78.6,2482.07,4.43,1295.69,-1.64
2023-07-27,2604.00,1277.70,28,78.7,2482.07,4.91,1295.69,-1.39
2023-07-28,2608.00,1277.00,28,78.8,2482.07,5.07,1295.69,-1.44
2023-07-31,2633.00,1274.60,26,78.6,2482.07,6.08,1295.69,-1.63
2023-08-01,2667.00,1283.80,26,78.8,2519.37,5.86,1301.66,-1.37
2023-08-02,2616.00,1298.50,26,78.9,2519.37,3.84,1301.66,-0.24
2023-08-03,2605.00,1299.10,27,78.2,2519.37,3.40,1301.66,-0.20
2023-08-04,2603.00,1309.80,27,78.1,2519.37,3.32,1301.66,0.63
2023-08-07,2581.00,1306.20,26,77.9,2519.37,2.45,1301.66,0.35
2023-08-08,2574.00,1315.70,27,77.7,2519.37,2.17,1301.66,1.08
2023-08-09,2605.00,1315.70,28,77.6,2519.37,3.40,1301.66,1.08
2023-08-10,2602.00,1316.00,28,77.7,2519.37,3.28,1301.66,1.10
2023-08-11,2591.00,1324.90,28,77.7,2519.37,2.84,1301.66,1.79
2023-08-14,2571.00,1330.90,29,77.3,2519.37,2.05,1301.66,2.25
2023-08-16,2526.00,1336.90,30,77.6,2519.37,0.26,1301.66,2.71
2023-08-17,2520.00,1342.00,31,77.3,2519.37,0.03,1301.66,3.10
2023-08-18,2505.00,1338.30,33,77.2,2519.37,-0.57,1301.66,2.81
2023-08-21,2509.00,1342.60,64,76.8,2519.37,-0.41,1301.66,3.15
2023-08-22,2516.00,1335.50,35,76.7,2519.37,-0.13,1301.66,2.60
2023-08-23,2506.00,1339.70,34,76.5,2519.37,-0.53,1301.66,2.92
2023-08-24,2538.00,1322.60,34,76.5,2519.37,0.74,1301.66,1.61
2023-08-25,2519.00,1325.20,34,76.5,2519.37,-0.01,1301.66,1.81
2023-08-28,2543.00,1323.40,34,76.5,2519.37,0.94,1301.66,1.67
2023-08-29,2552.00,1321.90,33,76.3,2519.37,1.30,1301.66,1.55
2023-08-30,2561.00,1323.40,33,76.4,2519.37,1.65,1301.66,1.67
2023-08-31,2556.00,1321.80,32,76.2,2519.37,1.45,1301.66,1.55
2023-09-01,2564.00,1318.80,32,75.8,2538.37,1.01,1309.36,0.72
2023-09-04,2585.00,1319.80,32,76.0,2538.37,1.84,1309.36,0.80
2023-09-05,2582.00,1330.60,31,76.2,2538.37,1.72,1309.36,1.62
2023-09-06,2563.00,1330.50,32,75.6,2538.37,0.97,1309.36,1.61
2023-09-07,2548.00,1335.40,31,75.2,2538.37,0.38,1309.36,1.99
2023-09-08,2548.00,1333.40,31,75.7,2538.37,0.38,1309.36,1.84
2023-09-11,2557.00,1331.10,31,75.7,2538.37,0.73,1309.36,1.66
2023-09-12,2537.00,1327.80,30,75.8,2538.37,-0.05,1309.36,1.41
2023-09-13,2535.00,1330.00,30,76.4,2538.37,-0.13,1309.36,1.58
2023-09-14,2573.00,1325.70,30,76.0,2538.37,1.36,1309.36,1.25
2023-09-15,2601.00,1325.90,29,75.8,2538.37,2.47,1309.36,1.26
2023-09-18,2575.00,1324.40,29,75.7,2538.37,1.44,1309.36,1.15
2023-09-19,2559.00,1328.50,29,75.4,2538.37,0.81,1309.36,1.46
2023-09-20,2560.00,1330.10,30,75.5,2538.37,0.85,1309.36,1.58
2023-09-21,2515.00,1339.70,32,75.9,2538.37,-0.92,1309.36,2.32
2023-09-22,2508.00,1336.80,33,77.4,2538.37,-1.20,1309.36,2.10
2023-09-25,2496.00,1336.50,34,76.4,2538.37,-1.67,1309.36,2.07
2023-09-26,2463.00,1348.50,34,76.3,2538.37,-2.97,1309.36,2.99
2023-09-27,2465.00,1349.30,34,77.4,2538.37,-2.89,1309.36,3.05
2023-10-04,2406.00,1363.50,36,76.3,2558.55,-5.96,1313.63,3.80
2023-10-05,2404.00,1350.50,38,77.4,2558.55,-6.04,1313.63,2.81
2023-10-06,2409.00,1349.90,39,78.1,2558.55,-5.85,1313.63,2.76
2023-10-10,2403.00,1349.50,39,78.0,2558.55,-6.08,1313.63,2.73
2023-10-11,2450.00,1338.70,38,78.2,2558.55,-4.24,1313.63,1.91
2023-10-13,2456.00,1350.00,38,79.1,2558.55,-4.01,1313.63,2.77
2023-10-17,2460.00,1353.60,38,79.6,2558.55,-3.85,1313.63,3.04
2023-10-18,2463.00,1349.60,39,79.9,2558.55,-3.73,1313.63,2.74
2023-10-19,2416.00,1357.40,40,80.2,2558.55,-5.57,1313.63,3.33
2023-10-20,2375.00,1352.40,41,80.5,2558.55,-7.17,1313.63,2.95
2023-10-23,2357.00,1353.70,43,80.6,2558.55,-7.88,1313.63,3.05
2023-10-24,2384.00,1343.10,43,80.6,2558.55,-6.82,1313.63,2.24
2023-10-25,2363.00,1349.70,42,80.6,2558.55,-7.64,1313.63,2.75
2023-10-26,2299.00,1360.00,45,80.2,2558.55,-10.14,1313.63,3.53
2023-10-27,2303.00,1355.90,45,81.1,2558.55,-9.99,1313.63,3.22
2023-10-30,2311.00,1350.90,43,81.6,2558.55,-9.68,1313.63,2.84
2023-10-31,2278.00,1350.50,43,82.3,2558.55,-10.97,1313.63,2.81
2023-11-01,2302.00,1357.30,43,82.9,2539.46,-9.35,1317.69,3.01
2023-11-02,2343.00,1342.90,42,83.2,2539.46,-7.74,1317.69,1.91
2023-11-03,2368.00,1322.40,40,84.0,2539.46,-6.75,1317.69,0.36
2023-11-06,2502.00,1297.30,38,84.4,2539.46,-1.48,1317.69,-1.55
2023-11-07,2444.00,1307.90,36,84.4,2539.46,-3.76,1317.69,-0.74
2023-11-08,2422.00,1310.60,36,84.7,2539.46,-4.63,1317.69,-0.54
2023-11-09,2427.00,1310.10,35,84.8,2539.46,-4.43,1317.69,-0.58
2023-11-10,2410.00,1316.80,36,84.9,2539.46,-5.10,1317.69,-0.07
2023-11-13,2404.00,1325.10,36,85.0,2539.46,-5.33,1317.69,0.56
2023-11-14,2433.00,1328.90,36,84.7,2539.46,-4.19,1317.69,0.85
2023-11-15,2487.00,1300.80,34,84.7,2539.46,-2.07,1317.69,-1.28
2023-11-16,2488.00,1296.90,34,84.0,2539.46,-2.03,1317.69,-1.58
2023-11-17,2470.00,1296.90,34,82.3,2539.46,-2.74,1317.69,-1.58
2023-11-20,2491.00,1291.60,34,80.2,2539.46,-1.91,1317.69,-1.98
2023-11-21,2510.00,1289.20,31,79.2,2539.46,-1.16,1317.69,-2.16
2023-11-22,2512.00,1300.50,31,78.4,2539.46,-1.08,1317.69,-1.30
2023-11-23,2515.00,1297.50,31,77.4,2539.46,-0.96,1317.69,-1.53
2023-11-24,2497.00,1306.40,30,76.6,2539.46,-1.67,1317.69,-0.86
2023-11-27,2496.00,1303.80,29,75.9,2539.46,-1.71,1317.69,-1.05
2023-11-28,2522.00,1293.70,30,74.9,2539.46,-0.69,1317.69,-1.82
2023-11-29,2520.00,1289.60,30,74.3,2539.46,-0.77,1317.69,-2.13
2023-11-30,2535.00,1290.00,28,73.6,2539.46,-0.18,1317.69,-2.10
2023-12-01,2505.00,1305.80,29,72.2,2526.92,-0.87,1314.31,-0.65
2023-12-04,2515.00,1304.00,28,72.1,2526.92,-0.47,1314.31,-0.78
2023-12-05,2494.00,1311.20,28,71.3,2526.92,-1.30,1314.31,-0.24
2023-12-06,2495.00,1313.10,28,70.7,2526.92,-1.26,1314.31,-0.09
2023-12-07,2492.00,1325.30,28,70.0,2526.92,-1.38,1314.31,0.84
2023-12-08,2518.00,1306.80,28,70.6,2526.92,-0.35,1314.31,-0.57
2023-12-11,2525.00,1316.50,28,71.6,2526.92,-0.08,1314.31,0.17
2023-12-12,2535.00,1314.00,28,72.5,2526.92,0.32,1314.31,-0.02
2023-12-14,2544.00,1295.40,27,72.2,2526.92,0.68,1314.31,-1.44
2023-12-15,2564.00,1296.50,26,72.9,2526.92,1.47,1314.31,-1.36
2023-12-18,2567.00,1297.20,27,72.8,2526.92,1.59,1314.31,-1.30
2023-12-19,2569.00,1307.80,26,72.6,2526.92,1.67,1314.31,-0.50
2023-12-20,2614.00,1298.90,26,74.3,2526.92,3.45,1314.31,-1.17
2023-12-21,2600.00,1305.10,26,73.9,2526.92,2.89,1314.31,-0.70
2023-12-22,2600.00,1303.00,27,73.8,2526.92,2.89,1314.31,-0.86
2023-12-26,2603.00,1294.50,27,74.1,2526.92,3.01,1314.31,-1.51
2023-12-27,2614.00,1294.20,27,73.8,2526.92,3.45,1314.31,-1.53
2023-12-29,2655.00,1288.00,27,74.4,2526.92,5.07,1314.31,-2.00
2024-01-02,2670.00,1300.40,27,74.0,2518.55,6.01,1315.94,-1.18
2024-01-03,2607.00,1304.80,27,73.9,2518.55,3.51,1315.94,-0.85
2024-01-04,2587.00,1310.00,28,75.0,2518.55,2.72,1315.94,-0.45
2024-01-05,2578.00,1315.40,29,74.9,2518.55,2.36,1315.94,-0.04
2024-01-08,2568.00,1316.00,28,74.8,2518.55,1.96,1315.94,0.00
2024-01-09,2561.00,1315.70,29,74.9,2518.55,1.69,1315.94,-0.02
2024-01-10,2542.00,1320.10,29,74.8,2518.55,0.93,1315.94,0.32
2024-01-11,2540.00,1312.90,28,74.9,2518.55,0.85,1315.94,-0.23
2024-01-12,2525.00,1313.50,28,74.9,2518.55,0.26,1315.94,-0.19
2024-01-15,2526.00,1320.20,28,74.8,2518.55,0.30,1315.94,0.32
2024-01-16,2498.00,1331.80,28,74.5,2518.55,-0.82,1315.94,1.20
2024-01-17,2436.00,1344.20,29,74.8,2518.55,-3.28,1315.94,2.15
2024-01-18,2440.00,1339.70,31,74.9,2518.55,-3.12,1315.94,1.81
2024-01-19,2473.00,1339.00,30,75.1,2518.55,-1.81,1315.94,1.75
2024-01-22,2464.00,1338.90,29,75.2,2518.55,-2.17,1315.94,1.74
2024-01-23,2479.00,1333.40,30,75.5,2518.55,-1.57,1315.94,1.33
2024-01-24,2470.00,1337.00,30,75.1,2518.55,-1.93,1315.94,1.60
2024-01-26,2479.00,1336.30,30,74.7,2518.55,-1.57,1315.94,1.55
2024-01-29,2501.00,1335.70,31,74.7,2518.55,-0.70,1315.94,1.50
2024-01-30,2498.80,1329.40,31,74.1,2518.55,-0.78,1315.94,1.02
2024-01-31,2497.00,1334.60,30,74.1,2518.55,-0.86,1315.94,1.42
2024-02-01,2542.00,1331.80,32,73.4,2506.59,1.41,1323.01,0.66
2024-02-02,2615.00,1322.60,34,73.4,2506.59,4.33,1323.01,-0.03
2024-02-05,2591.00,1330.80,33,73.5,2506.59,3.37,1323.01,0.59
2024-02-06,2576.20,1327.60,34,73.6,2506.59,2.78,1323.01,0.35
2024-02-07,2610.00,1327.80,33,73.3,2506.59,4.13,1323.01,0.36
2024-02-14,2620.40,1335.40,32,71.6,2506.59,4.54,1323.01,0.94
2024-02-15,2613.80,1334.00,32,71.2,2506.59,4.28,1323.01,0.83
2024-02-16,2648.80,1335.40,34,71.0,2506.59,5.67,1323.01,0.94
2024-02-20,2657.80,1337.60,32,70.0,2506.59,6.03,1323.01,1.10
2024-02-21,2653.30,1334.70,32,68.8,2506.59,5.85,1323.01,0.88
2024-02-22,2664.30,1328.70,32,68.1,2506.59,6.29,1323.01,0.43
2024-02-23,2667.70,1331.00,32,67.7,2506.59,6.43,1323.01,0.60
2024-02-26,2647.10,1331.10,32,66.5,2506.59,5.61,1323.01,0.61
2024-02-28,2652.30,1333.60,32,65.6,2506.59,5.81,1323.01,0.80
2024-02-29,2642.40,1331.50,32,65.2,2506.59,5.42,1323.01,0.64
2024-03-04,2674.30,1331.30,33,64.8,2511.78,6.47,1324.44,0.52
2024-03-05,2649.40,1334.50,32,64.3,2511.78,5.48,1324.44,0.76
2024-03-06,2641.50,1334.50,33,63.7,2511.78,5.16,1324.44,0.76
2024-03-07,2647.60,1330.90,34,63.8,2511.78,5.41,1324.44,0.49
2024-03-08,2680.40,1319.80,33,63.9,2511.78,6.71,1324.44,-0.35
2024-03-11,2659.80,1310.30,33,63.9,2511.78,5.89,1324.44,-1.07
2024-03-12,2681.80,1311.00,33,64.4,2511.78,6.77,1324.44,-1.02
2024-03-13,2693.60,1314.50,33,64.8,2511.78,7.24,1324.44,-0.75
2024-03-14,2718.80,1317.60,33,64.9,2511.78,8.24,1324.44,-0.52
2024-03-15,2666.80,1330.50,34,64.5,2511.78,6.17,1324.44,0.46
2024-03-18,2685.80,1333.70,34,64.5,2511.78,6.93,1324.44,0.70
2024-03-19,2656.20,1339.80,34,63.9,2511.78,5.75,1324.44,1.16
2024-03-20,2690.10,1339.80,34,63.5,2511.78,7.10,1324.44,1.16
2024-03-21,2754.90,1322.40,34,63.6,2511.78,9.68,1324.44,-0.15
2024-03-22,2748.60,1338.40,35,63.4,2511.78,9.43,1324.44,1.05
2024-03-25,2737.60,1342.10,36,62.5,2511.78,8.99,1324.44,1.33
2024-03-26,2757.10,1339.50,37,62.2,2511.78,9.77,1324.44,1.14
2024-03-27,2755.10,1348.70,38,61.5,2511.78,9.69,1324.44,1.83
2024-03-28,2745.80,1346.20,38,61.0,2511.78,9.32,1324.44,1.64
2024-03-29,2746.60,1347.20,38,60.4,2511.78,9.35,1324.44,1.72
2024-04-01,2747.90,1349.40,38,60.5,2539.63,8.20,1324.49,1.88
2024-04-02,2753.20,1352.10,38,59.3,2539.63,8.41,1324.49,2.08
2024-04-03,2707.00,1348.90,38,58.6,2539.63,6.59,1324.49,1.84
2024-04-04,2742.00,1347.10,39,58.1,2539.63,7.97,1324.49,1.71
2024-04-05,2714.20,1352.80,39,57.3,2539.63,6.87,1324.49,2.14
2024-04-08,2717.70,1353.20,39,56.2,2539.63,7.01,1324.49,2.17
2024-04-09,2705.20,1354.90,39,56.2,2539.63,6.52,1324.49,2.30
2024-04-11,2707.00,1364.10,38,55.0,2539.63,6.59,1324.49,2.99
2024-04-12,2681.80,1375.40,37,55.8,2539.63,5.60,1324.49,3.84
2024-04-15,2670.40,1384.00,38,54.3,2539.63,5.15,1324.49,4.49
2024-04-16,2609.60,1394.50,39,54.1,2539.63,2.76,1324.49,5.29
2024-04-17,2584.20,1386.80,39,53.2,2539.63,1.76,1324.49,4.70
2024-04-18,2634.70,1372.90,40,53.3,2539.63,3.74,1324.49,3.65
2024-04-19,2591.90,1382.20,40,51.4,2539.63,2.06,1324.49,4.36
2024-04-22,2629.40,1379.20,39,50.7,2539.63,3.53,1324.49,4.13
2024-04-23,2623.00,1378.30,39,50.3,2539.63,3.28,1324.49,4.06
2024-04-24,2675.80,1369.20,40,49.5,2539.63,5.36,1324.49,3.38
2024-04-25,2628.60,1375.00,39,48.6,2539.63,3.50,1324.49,3.81
2024-04-26,2656.30,1375.30,38,48.1,2539.63,4.59,1324.49,3.84
2024-04-29,2687.40,1377.00,39,47.2,2539.63,5.82,1324.49,3.96
2024-04-30,2692.10,1382.00,38,46.6,2539.63,6.00,1324.49,4.34
2024-05-02,2683.70,1375.90,38,46.3,2586.33,3.76,1328.57,3.56
2024-05-03,2676.60,1362.80,37,45.8,2586.33,3.49,1328.57,2.58
2024-05-07,2734.40,1360.10,34,46.4,2586.33,5.73,1328.57,2.37
2024-05-08,2745.10,1361.50,34,46.2,2586.33,6.14,1328.57,2.48
2024-05-09,2712.10,1370.10,34,46.0,2586.33,4.86,1328.57,3.13
2024-05-10,2727.60,1368.10,35,45.4,2586.33,5.46,1328.57,2.98
2024-05-13,2727.20,1368.20,35,45.2,2586.33,5.45,1328.57,2.98
2024-05-14,2730.30,1369.10,35,44.6,2586.33,5.57,1328.57,3.05
2024-05-16,2753.00,1345.00,35,44.5,2586.33,6.44,1328.57,1.24
2024-05-17,2724.60,1354.90,35,44.6,2586.33,5.35,1328.57,1.98
2024-05-20,2742.10,1355.90,34,44.1,2586.33,6.02,1328.57,2.06
2024-05-21,2724.20,1363.30,34,44.2,2586.33,5.33,1328.57,2.61
2024-05-22,2723.50,1362.90,34,43.9,2586.33,5.30,1328.57,2.58
2024-05-23,2721.80,1362.40,34,43.8,2586.33,5.24,1328.57,2.55
2024-05-24,2687.60,1369.50,34,43.8,2586.33,3.92,1328.57,3.08
2024-05-27,2723.00,1363.80,35,43.8,2586.33,5.28,1328.57,2.65
2024-05-28,2722.90,1358.50,34,43.4,2586.33,5.28,1328.57,2.25
2024-05-29,2677.30,1365.00,34,43.0,2586.33,3.52,1328.57,2.74
2024-05-30,2635.40,1379.40,35,42.7,2586.33,1.90,1328.57,3.83
2024-05-31,2636.50,1384.50,35,41.9,2586.33,1.94,1328.57,4.21
2024-06-03,2682.50,1376.10,36,41.9,2632.27,1.91,1338.85,2.78
2024-06-04,2662.10,1376.00,35,42.0,2632.27,1.13,1338.85,2.77
2024-06-05,2689.50,1373.00,35,42.6,2632.27,2.17,1338.85,2.55
